date,day_of_experiment,observer,core_id,rc_id_2,plant_id,treatment,co2_flux_raw,co2_flux_avg,functional_type,percent_cover,total_increment_root_biomass,total_root_biomass,shrub_ratio,graminoid_ratio,shrub_biomass_percent,graminoid_biomass_percent,shrub_biomass,graminoid_biomass,thin_white_branched,thin_white_unbranched,thick_white_branched,thick_white_unbranched,thin_beige_branched,thin_beige_unbranched,thick_beige_branched,thick_beige_unbranched,thin_brown_branched,thin_brown_unbranched,thick_brown_branched,thick_brown_unbranched,thin_black_branched,thin_black_unbranched,thick_black_branched,thick_black_unbranched
6/18/2025,69,Juliana,NA,NA,10,extended,,0,shrub,0.2,,,,,,,,,,,,,,,,,,,,,,,,
6/18/2025,69,Juliana,NA,NA,10,extended,,0,forb,0.15,,,,,,,,,,,,,,,,,,,,,,,,
6/18/2025,69,Juliana,NA,NA,10,extended,,0,bryophyte,0.07,,,,,,,,,,,,,,,,,,,,,,,,
6/25/2025,76,Juliana,rc.4,NA,10,extended,,0,graminoid,0.08,,,,,,,,,,,,,,,,,,,,,,,,
6/25/2025,76,Juliana,rc.4,NA,10,extended,,0,shrub,0.12,,,,,,,,,,,,,,,,,,,,,,,,
6/25/2025,76,Juliana,rc.4,NA,10,extended,,0,forb,0.2,,,,,,,,,,,,,,,,,,,,,,,,
6/25/2025,76,Juliana,rc.4,NA,10,extended,,0,bryophyte,0.05,,,,,,,,,,,,,,,,,,,,,,,,
7/2/2025,83,Juliana,NA,NA,10,extended,,0,graminoid,0.1,,,,,,,,,,,,,,,,,,,,,,,,
7/2/2025,83,Juliana,NA,NA,10,extended,,0,shrub,0.08,,,,,,,,,,,,,,,,,,,,,,,,
7/2/2025,83,Juliana,NA,NA,10,extended,,0,forb,0.25,,,,,,,,,,,,,,,,,,,,,,,,
7/2/2025,83,Juliana,NA,NA,10,extended,,0,bryophyte,0.03,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2025,91,Juliana,rc.1.2,NA,10,extended,,0,graminoid,0.12,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2025,91,Juliana,rc.1.2,NA,10,extended,,0,shrub,0.05,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2025,91,Juliana,rc.1.2,NA,10,extended,,0,forb,0.28,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2025,91,Juliana,rc.1.2,NA,10,extended,,0,bryophyte,0.02,,,,,,,,,,,,,,,,,,,,,,,,
7/16/2025,97,Juliana,NA,NA,10,extended,,0,graminoid,0.18,,,,,,,,,,,,,,,,,,,,,,,,
7/16/2025,97,Juliana,NA,NA,10,extended,,0,shrub,0.05,,,,,,,,,,,,,,,,,,,,,,,,
7/16/2025,97,Juliana,NA,NA,10,extended,,0,forb,0.29,,,,,,,,,,,,,,,,,,,,,,,,
7/16/2025,97,Juliana,NA,NA,10,extended,,0,bryophyte,0.01,,,,,,,,,,,,,,,,,,,,,,,,
7/23/2025,104,Juliana,rc.2.2,NA,10,extended,,0,graminoid,0.21,,,,,,,,,,,,,,,,,,,,,,,,
7/23/2025,104,Juliana,rc.2.2,NA,10,extended,,0,shrub,0.05,,,,,,,,,,,,,,,,,,,,,,,,
7/23/2025,104,Juliana,rc.2.2,NA,10,extended,,0,forb,0.31,,,,,,,,,,,,,,,,,,,,,,,,
7/23/2025,104,Juliana,rc.2.2,NA,10,extended,,0,bryophyte,0.01,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2025,111,Juliana,NA,NA,10,extended,,0,graminoid,0.25,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2025,111,Juliana,NA,NA,10,extended,,0,shrub,0.05,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2025,111,Juliana,NA,NA,10,extended,,0,forb,0.35,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2025,111,Juliana,NA,NA,10,extended,,0,bryophyte,0.01,,,,,,,,,,,,,,,,,,,,,,,,
8/6/2025,118,Juliana,rc.5,NA,10,extended,,0,graminoid,0.28,,,,,,,,,,,,,,,,,,,,,,,,
8/6/2025,118,Juliana,rc.5,NA,10,extended,,0,shrub,0.05,,,,,,,,,,,,,,,,,,,,,,,,
8/6/2025,118,Juliana,rc.5,NA,10,extended,,0,forb,0.4,,,,,,,,,,,,,,,,,,,,,,,,
8/6/2025,118,Juliana,rc.5,NA,10,extended,,0,bryophyte,0.01,,,,,,,,,,,,,,,,,,,,,,,,
8/13/2025,125,Juliana,NA,NA,10,extended,,0,graminoid,0.29,,,,,,,,,,,,,,,,,,,,,,,,
8/13/2025,125,Juliana,NA,NA,10,extended,,0,shrub,0.05,,,,,,,,,,,,,,,,,,,,,,,,
8/13/2025,125,Juliana,NA,NA,10,extended,,0,forb,0.41,,,,,,,,,,,,,,,,,,,,,,,,
8/13/2025,125,Juliana,NA,NA,10,extended,,0,bryophyte,0.01,,,,,,,,,,,,,,,,,,,,,,,,
8/20/2025,132,Juliana,rc.6,NA,10,extended,1.39164,183.69648,graminoid,0.28,0.0008,0.0085,,2.644444444,,0.105882353,,0.0009,,<0.0001,,,0.0005,0.0003,,,,,,,,,,
8/20/2025,132,Juliana,rc.6,NA,10,extended,1.39164,183.69648,shrub,0.05,0.0077,0.0085,0.055921053,,0.894117647,,0.0076,,,<0.0001,,0.0006,,,0.0071,,<0.0001,<0.0001,,,,,,
8/20/2025,132,Juliana,rc.6,NA,10,extended,,0,forb,0.4,,,,,,,,,,,,,,,,,,,,,,,,
8/20/2025,132,Juliana,rc.6,NA,10,extended,,0,bryophyte,0.01,,,,,,,,,,,,,,,,,,,,,,,,
4/29/2025,19,Juliana,NA,NA,11,heatwave,,0,graminoid,0,,,,,,,,,,,,,,,,,,,,,,,,
4/29/2025,19,Juliana,NA,NA,11,heatwave,,0,shrub,0,,,,,,,,,,,,,,,,,,,,,,,,
4/29/2025,19,Juliana,NA,NA,11,heatwave,,0,forb,0,,,,,,,,,,,,,,,,,,,,,,,,
4/29/2025,19,Juliana,NA,NA,11,heatwave,,0,bryophyte,0,,,,,,,,,,,,,,,,,,,,,,,,
5/6/2025,26,Juliana,rc.1,NA,11,heatwave,,0,graminoid,0,,,,,,,,,,,,,,,,,,,,,,,,
5/6/2025,26,Juliana,rc.1,NA,11,heatwave,,0,shrub,0,,,,,,,,,,,,,,,,,,,,,,,,
5/6/2025,26,Juliana,rc.1,NA,11,heatwave,,0,forb,0,,,,,,,,,,,,,,,,,,,,,,,,
5/6/2025,26,Juliana,rc.1,NA,11,heatwave,,0,bryophyte,0,,,,,,,,,,,,,,,,,,,,,,,,
5/13/2025,33,Juliana,NA,NA,11,heatwave,,0,graminoid,0.01,,,,,,,,,,,,,,,,,,,,,,,,
5/13/2025,33,Juliana,NA,NA,11,heatwave,,0,shrub,0,,,,,,,,,,,,,,,,,,,,,,,,
5/13/2025,33,Juliana,NA,NA,11,heatwave,,0,forb,0,,,,,,,,,,,,,,,,,,,,,,,,
5/13/2025,33,Juliana,NA,NA,11,heatwave,,0,bryophyte,0,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2025,41,Juliana,rc.2,NA,11,heatwave,,0,graminoid,0.03,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2025,41,Juliana,rc.2,NA,11,heatwave,,0,shrub,0.02,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2025,41,Juliana,rc.2,NA,11,heatwave,,0,forb,0,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2025,41,Juliana,rc.2,NA,11,heatwave,,0,bryophyte,0,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2025,48,Juliana,NA,NA,11,heatwave,,0,graminoid,0.03,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2025,48,Juliana,NA,NA,11,heatwave,,0,shrub,0.1,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2025,48,Juliana,NA,NA,11,heatwave,,0,forb,0,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2025,48,Juliana,NA,NA,11,heatwave,,0,bryophyte,0,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2025,55,Juliana,NA,NA,11,heatwave,,0,graminoid,0.1,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2025,55,Juliana,NA,NA,11,heatwave,,0,shrub,0.15,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2025,55,Juliana,NA,NA,11,heatwave,,0,forb,0,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2025,55,Juliana,NA,NA,11,heatwave,,0,bryophyte,0,,,,,,,,,,,,,,,,,,,,,,,,
6/11/2025,62,Juliana,rc.3,NA,11,heatwave,,0,graminoid,0.17,,,,,,,,,,,,,,,,,,,,,,,,
6/11/2025,62,Juliana,rc.3,NA,11,heatwave,,0,shrub,0.17,,,,,,,,,,,,,,,,,,,,,,,,
6/11/2025,62,Juliana,rc.3,NA,11,heatwave,,0,forb,0,,,,,,,,,,,,,,,,,,,,,,,,
6/11/2025,62,Juliana,rc.3,NA,11,heatwave,,0,bryophyte,0.01,,,,,,,,,,,,,,,,,,,,,,,,
6/18/2025,69,Juliana,NA,NA,11,heatwave,,0,graminoid,0.2,,,,,,,,,,,,,,,,,,,,,,,,
6/18/2025,69,Juliana,NA,NA,11,heatwave,,0,shrub,0.2,,,,,,,,,,,,,,,,,,,,,,,,
6/18/2025,69,Juliana,NA,NA,11,heatwave,,0,forb,0,,,,,,,,,,,,,,,,,,,,,,,,
6/18/2025,69,Juliana,NA,NA,11,heatwave,,0,bryophyte,0.01,,,,,,,,,,,,,,,,,,,,,,,,
6/25/2025,76,Juliana,rc.4,NA,11,heatwave,,0,graminoid,0.3,,,,,,,,,,,,,,,,,,,,,,,,
6/25/2025,76,Juliana,rc.4,NA,11,heatwave,,0,shrub,0.22,,,,,,,,,,,,,,,,,,,,,,,,
6/25/2025,76,Juliana,rc.4,NA,11,heatwave,,0,forb,0,,,,,,,,,,,,,,,,,,,,,,,,
6/25/2025,76,Juliana,rc.4,NA,11,heatwave,,0,bryophyte,0.01,,,,,,,,,,,,,,,,,,,,,,,,
7/2/2025,83,Juliana,NA,NA,11,heatwave,,0,graminoid,0.35,,,,,,,,,,,,,,,,,,,,,,,,
7/2/2025,83,Juliana,NA,NA,11,heatwave,,0,shrub,0.23,,,,,,,,,,,,,,,,,,,,,,,,
7/2/2025,83,Juliana,NA,NA,11,heatwave,,0,forb,0,,,,,,,,,,,,,,,,,,,,,,,,
7/2/2025,83,Juliana,NA,NA,11,heatwave,,0,bryophyte,0.01,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2025,91,Juliana,rc.5,rc.1.2,11,heatwave,,0,graminoid,0.4,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2025,91,Juliana,rc.5,rc.1.2,11,heatwave,,0,shrub,0.25,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2025,91,Juliana,rc.5,rc.1.2,11,heatwave,,0,forb,0,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2025,91,Juliana,rc.5,rc.1.2,11,heatwave,,0,bryophyte,0.01,,,,,,,,,,,,,,,,,,,,,,,,
7/16/2025,97,Juliana,NA,NA,11,heatwave,,0,graminoid,0.04,,,,,,,,,,,,,,,,,,,,,,,,
7/16/2025,97,Juliana,NA,NA,11,heatwave,,0,shrub,0.26,,,,,,,,,,,,,,,,,,,,,,,,
7/16/2025,97,Juliana,NA,NA,11,heatwave,,0,forb,0,,,,,,,,,,,,,,,,,,,,,,,,
7/16/2025,97,Juliana,NA,NA,11,heatwave,,0,bryophyte,0,,,,,,,,,,,,,,,,,,,,,,,,
7/23/2025,104,Juliana,rc.6,rc.2.2,11,heatwave,1.674207,174.117528,graminoid,0.39,0.0072,0.0103,,0.819795918,,0.475728155,,0.0049,0.0015,0.001,,0.001,,,0.0032,,,,,,0.0005,<0.0001,,
7/23/2025,104,Juliana,rc.6,rc.2.2,11,heatwave,1.674207,174.117528,shrub,0.27,0.0031,0.0103,0.496607143,,0.54368932,,0.0056,,<0.0001,0.0007,,0.001,,,,,0.0002,0.0012,,,,,,
7/23/2025,104,Juliana,rc.6,rc.2.2,11,heatwave,,0,forb,0,,,,,,,,,,,,,,,,,,,,,,,,
7/23/2025,104,Juliana,rc.6,rc.2.2,11,heatwave,,0,bryophyte,0.01,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2025,111,Juliana,NA,NA,11,heatwave,,0,graminoid,0.38,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2025,111,Juliana,NA,NA,11,heatwave,,0,shrub,0.27,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2025,111,Juliana,NA,NA,11,heatwave,,0,forb,0,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2025,111,Juliana,NA,NA,11,heatwave,,0,bryophyte,0,,,,,,,,,,,,,,,,,,,,,,,,
4/29/2025,19,Juliana,NA,NA,12,heatwave,,0,graminoid,0.01,,,,,,,,,,,,,,,,,,,,,,,,
4/29/2025,19,Juliana,NA,NA,12,heatwave,,0,shrub,0.01,,,,,,,,,,,,,,,,,,,,,,,,
4/29/2025,19,Juliana,NA,NA,12,heatwave,,0,forb,0,,,,,,,,,,,,,,,,,,,,,,,,
4/29/2025,19,Juliana,NA,NA,12,heatwave,,0,bryophyte,0.08,,,,,,,,,,,,,,,,,,,,,,,,
5/6/2025,26,Juliana,rc.1,NA,12,heatwave,,0,graminoid,0.01,,,,,,,,,,,,,,,,,,,,,,,,
5/6/2025,26,Juliana,rc.1,NA,12,heatwave,,0,shrub,0.01,,,,,,,,,,,,,,,,,,,,,,,,
5/6/2025,26,Juliana,rc.1,NA,12,heatwave,,0,forb,0,,,,,,,,,,,,,,,,,,,,,,,,
5/6/2025,26,Juliana,rc.1,NA,12,heatwave,,0,bryophyte,0.09,,,,,,,,,,,,,,,,,,,,,,,,
5/13/2025,33,Juliana,NA,NA,12,heatwave,,0,graminoid,0.03,,,,,,,,,,,,,,,,,,,,,,,,
5/13/2025,33,Juliana,NA,NA,12,heatwave,,0,shrub,0.01,,,,,,,,,,,,,,,,,,,,,,,,
5/13/2025,33,Juliana,NA,NA,12,heatwave,,0,forb,0,,,,,,,,,,,,,,,,,,,,,,,,
5/13/2025,33,Juliana,NA,NA,12,heatwave,,0,bryophyte,0.1,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2025,41,Juliana,rc.2,NA,12,heatwave,,0,graminoid,0.05,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2025,41,Juliana,rc.2,NA,12,heatwave,,0,shrub,0.07,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2025,41,Juliana,rc.2,NA,12,heatwave,,0,forb,0.01,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2025,41,Juliana,rc.2,NA,12,heatwave,,0,bryophyte,0.11,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2025,48,Juliana,NA,NA,12,heatwave,,0,graminoid,0.08,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2025,48,Juliana,NA,NA,12,heatwave,,0,shrub,0.2,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2025,48,Juliana,NA,NA,12,heatwave,,0,forb,0.01,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2025,48,Juliana,NA,NA,12,heatwave,,0,bryophyte,0.1,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2025,55,Juliana,NA,NA,12,heatwave,,0,graminoid,0.1,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2025,55,Juliana,NA,NA,12,heatwave,,0,shrub,0.25,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2025,55,Juliana,NA,NA,12,heatwave,,0,forb,0.01,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2025,55,Juliana,NA,NA,12,heatwave,,0,bryophyte,0.05,,,,,,,,,,,,,,,,,,,,,,,,
6/11/2025,62,Juliana,rc.3,NA,12,heatwave,,0,graminoid,0.13,,,,,,,,,,,,,,,,,,,,,,,,
6/11/2025,62,Juliana,rc.3,NA,12,heatwave,,0,shrub,0.28,,,,,,,,,,,,,,,,,,,,,,,,
6/11/2025,62,Juliana,rc.3,NA,12,heatwave,,0,forb,0.02,,,,,,,,,,,,,,,,,,,,,,,,
6/11/2025,62,Juliana,rc.3,NA,12,heatwave,,0,bryophyte,0.04,,,,,,,,,,,,,,,,,,,,,,,,
6/18/2025,69,Juliana,NA,NA,12,heatwave,,0,graminoid,0.15,,,,,,,,,,,,,,,,,,,,,,,,
6/18/2025,69,Juliana,NA,NA,12,heatwave,,0,shrub,0.35,,,,,,,,,,,,,,,,,,,,,,,,
6/18/2025,69,Juliana,NA,NA,12,heatwave,,0,forb,0.03,,,,,,,,,,,,,,,,,,,,,,,,
6/18/2025,69,Juliana,NA,NA,12,heatwave,,0,bryophyte,0.01,,,,,,,,,,,,,,,,,,,,,,,,
6/25/2025,76,Juliana,rc.4,NA,12,heatwave,,0,graminoid,0.3,,,,,,,,,,,,,,,,,,,,,,,,
6/25/2025,76,Juliana,rc.4,NA,12,heatwave,,0,shrub,0.4,,,,,,,,,,,,,,,,,,,,,,,,
6/25/2025,76,Juliana,rc.4,NA,12,heatwave,,0,forb,0.03,,,,,,,,,,,,,,,,,,,,,,,,
6/25/2025,76,Juliana,rc.4,NA,12,heatwave,,0,bryophyte,0.01,,,,,,,,,,,,,,,,,,,,,,,,
7/2/2025,83,Juliana,NA,NA,12,heatwave,,0,graminoid,0.35,,,,,,,,,,,,,,,,,,,,,,,,
7/2/2025,83,Juliana,NA,NA,12,heatwave,,0,shrub,0.4,,,,,,,,,,,,,,,,,,,,,,,,
7/2/2025,83,Juliana,NA,NA,12,heatwave,,0,forb,0.03,,,,,,,,,,,,,,,,,,,,,,,,
7/2/2025,83,Juliana,NA,NA,12,heatwave,,0,bryophyte,0.01,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2025,91,Juliana,rc.5,rc.1.2,12,heatwave,,0,graminoid,0.34,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2025,91,Juliana,rc.5,rc.1.2,12,heatwave,,0,shrub,0.42,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2025,91,Juliana,rc.5,rc.1.2,12,heatwave,,0,forb,0.03,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2025,91,Juliana,rc.5,rc.1.2,12,heatwave,,0,bryophyte,0.01,,,,,,,,,,,,,,,,,,,,,,,,
7/16/2025,97,Juliana,NA,NA,12,heatwave,,0,graminoid,0.4,,,,,,,,,,,,,,,,,,,,,,,,
7/16/2025,97,Juliana,NA,NA,12,heatwave,,0,shrub,0.42,,,,,,,,,,,,,,,,,,,,,,,,
7/16/2025,97,Juliana,NA,NA,12,heatwave,,0,forb,0.03,,,,,,,,,,,,,,,,,,,,,,,,
7/16/2025,97,Juliana,NA,NA,12,heatwave,,0,bryophyte,0.01,,,,,,,,,,,,,,,,,,,,,,,,
7/23/2025,104,Juliana,rc.6,rc.2.2,12,heatwave,1.593379,165.711416,graminoid,0.4,0.0047,0.0179,,0.456050955,,0.877094972,,0.0157,,,,,0.0017,0.0002,,,,0.0007,,,,0.0021,,
7/23/2025,104,Juliana,rc.6,rc.2.2,12,heatwave,1.593379,165.711416,shrub,0.41,0.0132,0.0179,3.335909091,,0.122905028,,0.0022,,,<0.0001,,,0.0005,0.0007,,0.0112,<0.0001,0.0008,,,,,,
7/23/2025,104,Juliana,rc.6,rc.2.2,12,heatwave,,0,forb,0.02,,,,,,,,,,,,,,,,,,,,,,,,
7/23/2025,104,Juliana,rc.6,rc.2.2,12,heatwave,,0,bryophyte,0.01,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2025,111,Juliana,NA,NA,12,heatwave,,0,graminoid,0.04,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2025,111,Juliana,NA,NA,12,heatwave,,0,shrub,0.1,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2025,111,Juliana,NA,NA,12,heatwave,,0,forb,0.03,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2025,111,Juliana,NA,NA,12,heatwave,,0,bryophyte,0.01,,,,,,,,,,,,,,,,,,,,,,,,
4/29/2025,19,Juliana,NA,NA,13,heatwave,,0,graminoid,0,,,,,,,,,,,,,,,,,,,,,,,,
4/29/2025,19,Juliana,NA,NA,13,heatwave,,0,shrub,0.01,,,,,,,,,,,,,,,,,,,,,,,,
4/29/2025,19,Juliana,NA,NA,13,heatwave,,0,forb,0,,,,,,,,,,,,,,,,,,,,,,,,
4/29/2025,19,Juliana,NA,NA,13,heatwave,,0,bryophyte,0.01,,,,,,,,,,,,,,,,,,,,,,,,
5/6/2025,26,Juliana,rc.1,NA,13,heatwave,,0,graminoid,0,,,,,,,,,,,,,,,,,,,,,,,,
5/6/2025,26,Juliana,rc.1,NA,13,heatwave,,0,shrub,0.01,,,,,,,,,,,,,,,,,,,,,,,,
5/6/2025,26,Juliana,rc.1,NA,13,heatwave,,0,forb,0,,,,,,,,,,,,,,,,,,,,,,,,
5/6/2025,26,Juliana,rc.1,NA,13,heatwave,,0,bryophyte,0.01,,,,,,,,,,,,,,,,,,,,,,,,
5/13/2025,33,Juliana,NA,NA,13,heatwave,,0,graminoid,0.03,,,,,,,,,,,,,,,,,,,,,,,,
5/13/2025,33,Juliana,NA,NA,13,heatwave,,0,shrub,0.01,,,,,,,,,,,,,,,,,,,,,,,,
5/13/2025,33,Juliana,NA,NA,13,heatwave,,0,forb,0.01,,,,,,,,,,,,,,,,,,,,,,,,
5/13/2025,33,Juliana,NA,NA,13,heatwave,,0,bryophyte,0.01,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2025,41,Juliana,rc.2,NA,13,heatwave,,0,graminoid,0.07,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2025,41,Juliana,rc.2,NA,13,heatwave,,0,shrub,0.03,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2025,41,Juliana,rc.2,NA,13,heatwave,,0,forb,0,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2025,41,Juliana,rc.2,NA,13,heatwave,,0,bryophyte,0.03,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2025,48,Juliana,NA,NA,13,heatwave,,0,graminoid,0.11,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2025,48,Juliana,NA,NA,13,heatwave,,0,shrub,0.06,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2025,48,Juliana,NA,NA,13,heatwave,,0,forb,0,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2025,48,Juliana,NA,NA,13,heatwave,,0,bryophyte,0.03,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2025,55,Juliana,NA,NA,13,heatwave,,0,graminoid,0.15,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2025,55,Juliana,NA,NA,13,heatwave,,0,shrub,0.18,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2025,55,Juliana,NA,NA,13,heatwave,,0,forb,0,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2025,55,Juliana,NA,NA,13,heatwave,,0,bryophyte,0.02,,,,,,,,,,,,,,,,,,,,,,,,
6/11/2025,62,Juliana,rc.3,NA,13,heatwave,,0,graminoid,0.18,,,,,,,,,,,,,,,,,,,,,,,,
6/11/2025,62,Juliana,rc.3,NA,13,heatwave,,0,shrub,0.2,,,,,,,,,,,,,,,,,,,,,,,,
6/11/2025,62,Juliana,rc.3,NA,13,heatwave,,0,forb,0.01,,,,,,,,,,,,,,,,,,,,,,,,
6/11/2025,62,Juliana,rc.3,NA,13,heatwave,,0,bryophyte,0.02,,,,,,,,,,,,,,,,,,,,,,,,
6/18/2025,69,Juliana,NA,NA,13,heatwave,,0,graminoid,0.27,,,,,,,,,,,,,,,,,,,,,,,,
6/18/2025,69,Juliana,NA,NA,13,heatwave,,0,shrub,0.22,,,,,,,,,,,,,,,,,,,,,,,,
6/18/2025,69,Juliana,NA,NA,13,heatwave,,0,forb,0.02,,,,,,,,,,,,,,,,,,,,,,,,
6/18/2025,69,Juliana,NA,NA,13,heatwave,,0,bryophyte,0.01,,,,,,,,,,,,,,,,,,,,,,,,
6/25/2025,76,Juliana,rc.4,NA,13,heatwave,,0,graminoid,0.48,,,,,,,,,,,,,,,,,,,,,,,,
6/25/2025,76,Juliana,rc.4,NA,13,heatwave,,0,shrub,0.22,,,,,,,,,,,,,,,,,,,,,,,,
6/25/2025,76,Juliana,rc.4,NA,13,heatwave,,0,forb,0.02,,,,,,,,,,,,,,,,,,,,,,,,
6/25/2025,76,Juliana,rc.4,NA,13,heatwave,,0,bryophyte,0.01,,,,,,,,,,,,,,,,,,,,,,,,
7/2/2025,83,Juliana,NA,NA,13,heatwave,,0,graminoid,0.52,,,,,,,,,,,,,,,,,,,,,,,,
7/2/2025,83,Juliana,NA,NA,13,heatwave,,0,shrub,0.22,,,,,,,,,,,,,,,,,,,,,,,,
7/2/2025,83,Juliana,NA,NA,13,heatwave,,0,forb,0.02,,,,,,,,,,,,,,,,,,,,,,,,
7/2/2025,83,Juliana,NA,NA,13,heatwave,,0,bryophyte,0.01,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2025,91,Juliana,rc.5,rc.1.2,13,heatwave,,0,graminoid,0.55,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2025,91,Juliana,rc.5,rc.1.2,13,heatwave,,0,shrub,0.2,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2025,91,Juliana,rc.5,rc.1.2,13,heatwave,,0,forb,0.01,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2025,91,Juliana,rc.5,rc.1.2,13,heatwave,,0,bryophyte,0.01,,,,,,,,,,,,,,,,,,,,,,,,
7/16/2025,97,Juliana,NA,NA,13,heatwave,,0,graminoid,0.54,,,,,,,,,,,,,,,,,,,,,,,,
7/16/2025,97,Juliana,NA,NA,13,heatwave,,0,shrub,0.25,,,,,,,,,,,,,,,,,,,,,,,,
7/16/2025,97,Juliana,NA,NA,13,heatwave,,0,forb,0.01,,,,,,,,,,,,,,,,,,,,,,,,
7/16/2025,97,Juliana,NA,NA,13,heatwave,,0,bryophyte,0.01,,,,,,,,,,,,,,,,,,,,,,,,
7/23/2025,104,Juliana,rc.6,rc.2.2,13,heatwave,1.072157,111.504328,graminoid,0.52,0,0.004,,0,,0,,0.0004,,<0.0001,,,,<0.0001,,,,,,,,<0.0001,,
7/23/2025,104,Juliana,rc.6,rc.2.2,13,heatwave,1.072157,111.504328,shrub,0.25,0.004,0.004,0.277777778,,0.9,,0.0036,,,<0.0001,,,0.0028,0.0004,,,0.0008,<0.0001,,,,<0.0001,,
7/23/2025,104,Juliana,rc.6,rc.2.2,13,heatwave,,0,forb,0.01,,,,,,,,,,,,,,,,,,,,,,,,
7/23/2025,104,Juliana,rc.6,rc.2.2,13,heatwave,,0,bryophyte,0.01,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2025,111,Juliana,NA,NA,13,heatwave,,0,graminoid,0.5,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2025,111,Juliana,NA,NA,13,heatwave,,0,shrub,0.23,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2025,111,Juliana,NA,NA,13,heatwave,,0,forb,0.01,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2025,111,Juliana,NA,NA,13,heatwave,,0,bryophyte,0.01,,,,,,,,,,,,,,,,,,,,,,,,
4/29/2025,19,Juliana,NA,NA,14,control,,0,graminoid,0,,,,,,,,,,,,,,,,,,,,,,,,
4/29/2025,19,Juliana,NA,NA,14,control,,0,shrub,0,,,,,,,,,,,,,,,,,,,,,,,,
4/29/2025,19,Juliana,NA,NA,14,control,,0,forb,0,,,,,,,,,,,,,,,,,,,,,,,,
4/29/2025,19,Juliana,NA,NA,14,control,,0,bryophyte,0.02,,,,,,,,,,,,,,,,,,,,,,,,
